iMS-100 ,5011628,2,2,2016/06/21,07:32:44, 4819,01:20:19,WAAA                            , -5.06350,+119.53064, +12, +12,ETY                             ,Observation is ended                                            ,  +0,1
07:30:47,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00, 24.69,47.62,  0.00, 24.55,  0.00,44.70,  0.00,  0.14, 2.92,BL Check OK                                                     
+5.0116280e+06,+0.0000000e+00,+5.6097800e+06,+1.0300000e+02,+5.3108570e+06,+0.0000000e+00,+3.6400000e+04,+0.0000000e+00,+0.0000000e+00,+0.0000000e+00,+0.0000000e+00,+0.0000000e+00,+0.0000000e+00,+0.0000000e+00,+5.1124110e+06,+4.2000000e+01
+5.0116280e+06,+6.0000000e+01,+4.0070000e+01,+3.5000000e+01,+2.4969999e+01,-2.9999999e-02,-3.9939999e+01,-4.4930000e+01,-4.9980000e+01,-5.4990002e+01,-7.0000000e+01,-8.0010002e+01,-8.5040001e+01,+0.0000000e+00,+0.0000000e+00,+0.0000000e+00
+5.0116280e+06,+6.8560898e-01,+1.2911000e+00,+1.5366000e+00,+2.2035201e+00,+5.9762602e+00,+4.1826302e+01,+5.5237099e+01,+7.3905800e+01,+9.9483101e+01,+2.5506200e+02,+4.8719800e+02,+6.6743402e+02,+0.0000000e+00,+0.0000000e+00,+0.0000000e+00
+5.0116280e+06,-3.3158000e+03,+5.0867100e+03,-2.3515100e+03,+3.4181699e+02,-3.0505430e+01,+9.0640137e+01,+2.5238948e+00,-1.8497969e-01,+4.1416399e-07,+2.8315801e-04,+3.3451901e-03,+0.0000000e+00,+0.0000000e+00,+3.0000000e+00,+0.0000000e+00
 ObsTime,DCnt,ST,RE,SondeN, FCnt,AGC,  rcvFREQ,WM,   WD,    WS, Height, Xdistanc, Ydistanc,GF,HDP, PDP,GeodetLat, GeodetLon,V,Press0,Temp0,Humi0,  FE,   FRT,   FTI,   FVH,   FVL,  FSP1,  FSP2,  FSP3,  FSP4,N,N1,N2,N3,N4,N5,N6,N7,N8
07:32:44,    0,7,0,5011628,  400,  0,404.20648,1,  0.00,  0.00,   12.0,      0.0,      0.0,4, 0.0, 0.8, -5.06350, 119.53064,0,1009.0, 25.0, 89.0,0000,364.99,  0.00,327.82,356.39,  0.00,  2.10,222.11,  0.00,10,10,14,16,21,22,26,27,31
07:32:45,    2,7,0,5011628,  402,  0,404.20648,1,351.29,  0.08,   12.0,     -1.4,     -7.6,4, 0.0, 0.8, -5.06357, 119.53063,0,1009.0, 25.7, 82.0,0000,364.99,  0.00,327.77,356.38,  0.00,  0.00,  0.00,  0.00,10,10,14,16,21,22,26,27,31
07:32:46,    4,7,0,5011628,  404,  0,404.20648,1,351.29,  0.11,   12.0,     -1.4,     -7.6,4, 0.0, 0.8, -5.06357, 119.53063,0,1009.0, 26.1, 82.1,0000,364.99,  0.00,327.77,356.38,  0.00,  2.10,221.94,  0.00,10,10,14,16,21,22,26,27,31
07:32:47,    6,7,0,5011628,  406,  0,404.20648,1,351.29,  0.09,   12.0,     -1.4,     -7.7,4, 0.0, 0.8, -5.06357, 119.53063,0,1009.0, 26.1, 83.6,0000,364.99,  0.00,327.82,356.40,  0.00,  0.00,  0.00,  0.00,10,10,14,16,21,22,26,27,31
07:32:48,    8,7,0,5011628,  408,  0,404.20648,1,351.29,  0.13,   12.0,     -1.4,     -7.9,4, 0.0, 0.8, -5.06357, 119.53063,0,1009.0, 26.1, 82.9,0000,364.99,  0.00,327.82,356.40,  0.00,  2.10,221.71,  0.00,10,10,14,16,21,22,26,27,31
07:32:49,   10,7,0,5011628,  410,  0,404.20648,1, 30.87,  0.12,   11.9,     -1.4,     -8.1,4, 0.0, 0.8, -5.06357, 119.53063,0,1009.0, 25.9, 81.8,0000,364.99,  0.00,327.81,356.40,  0.00,  0.00,  0.00,  0.00,10,10,14,16,21,22,26,27,31
07:32:50,   12,7,0,5011628,  412,  0,404.20648,1,  7.59,  0.21,   12.3,     -1.4,     -8.1,4, 0.0, 0.8, -5.06357, 119.53063,0,1009.0, 25.9, 82.2,0000,364.99,  0.00,327.81,356.40,  0.00,  2.10,221.48,  0.00,10,10,14,16,21,22,26,27,31
07:32:51,   14,7,0,5011628,  414,  0,404.20648,1,301.93,  0.65,   13.7,     -1.4,     -8.1,4, 0.0, 0.8, -5.06357, 119.53063,0,1008.8, 25.8, 82.9,0000,364.99,  0.00,327.75,356.40,  0.00,  0.00,  0.00,  0.00,10,10,14,16,21,22,26,27,31
07:32:52,   16,7,0,5011628,  416,  0,404.20648,1, 49.34,  0.20,   15.8,     -1.4,     -7.9,4, 0.0, 0.8, -5.06357, 119.53063,0,1008.6, 25.7, 82.0,0000,364.99,  0.00,327.75,356.40,  0.00,  2.10,221.33,  0.00,10,10,14,16,21,22,26,27,31
07:32:53,   18,7,0,5011628,  418,  0,404.20648,1,145.67,  0.45,   18.3,     -1.4,     -7.6,4, 0.0, 0.8, -5.06357, 119.53063,0,1008.3, 25.5, 80.1,0000,364.99,  0.00,327.77,356.38,  0.00,  0.00,  0.00,  0.00,10,10,14,16,21,22,26,27,31
07:32:54,   20,7,0,5011628,  420,  0,404.20648,1,124.22,  0.32,   21.3,     -1.4,     -7.9,4, 0.0, 0.8, -5.06357, 119.53063,0,1007.9, 25.4, 78.3,0000,364.99,  0.00,327.77,356.38,  0.00,  2.10,221.06,  0.00,10,10,14,16,21,22,26,27,31
07:32:55,   22,7,0,5011628,  422,  0,404.20648,1,104.56,  0.83,   24.7,     -2.9,     -7.9,4, 0.0, 0.8, -5.06357, 119.53061,0,1007.5, 24.8, 76.7,0000,364.99,  0.00,327.80,356.35,  0.00,  0.00,  0.00,  0.00,10,10,14,16,21,22,26,27,31
07:32:56,   24,7,0,5011628,  424,  0,404.20648,1,114.08,  0.88,   28.4,     -1.4,     -8.5,4, 0.0, 0.8, -5.06358, 119.53063,0,1007.1, 25.2, 76.3,0000,364.99,  0.00,327.80,356.35,  0.00,  2.10,220.79,  0.00,10,10,14,16,21,22,26,27,31
07:32:57,   26,7,0,5011628,  426,  0,404.20648,1, 91.41,  1.07,   32.3,      3.1,     -9.0,4, 0.0, 0.8, -5.06358, 119.53067,0,1006.7, 25.2, 76.7,0000,364.99,  0.00,327.80,356.31,  0.00,  0.00,  0.00,  0.00,10,10,14,16,21,22,26,27,31
07:32:58,   28,7,0,5011628,  428,  0,404.20648,1, 88.11,  1.48,   36.4,      6.0,    -10.0,4, 0.0, 0.8, -5.06359, 119.53069,0,1006.2, 25.2, 76.7,0000,364.99,  0.00,327.80,356.31,  0.00,  2.10,220.71,  0.00,10,10,14,16,21,22,26,27,31
07:32:59,   30,7,0,5011628,  430,  0,404.20648,1, 94.16,  1.46,   40.9,      4.6,    -10.0,4, 0.0, 0.8, -5.06359, 119.53068,0,1005.7, 25.2, 76.8,0000,364.99,  0.00,327.74,356.28,  0.00,  0.00,  0.00,  0.00,10,10,14,16,21,22,26,27,31
07:33:00,   32,7,0,5011628,  432,  0,404.20648,1, 96.13,  1.42,   45.4,     -1.4,     -8.5,4, 0.0, 0.8, -5.06358, 119.53063,0,1005.2, 25.2, 77.0,0000,364.99,  0.00,327.74,356.28,  0.00,  2.10,220.51,  0.00,10,10,14,16,21,22,26,27,31
07:33:01,   34,7,0,5011628,  434,  0,404.20636,1, 93.56,  1.65,   50.1,     -5.8,     -4.1,4, 0.0, 0.8, -5.06354, 119.53059,0,1004.6, 25.2, 76.2,0000,364.99,  0.00,327.75,356.24,  0.00,  0.00,  0.00,  0.00,10,10,14,16,21,22,26,27,31
07:33:02,   36,7,0,5011628,  436,  0,404.20636,1, 99.27,  1.66,   54.9,     -5.8,      0.8,4, 0.0, 0.8, -5.06349, 119.53059,0,1004.1, 25.3, 74.8,0000,364.99,  0.00,327.75,356.24,  0.00,  2.10,220.27,  0.00,10,10,14,16,21,22,26,27,31
07:33:03,   38,7,0,5011628,  438,  0,404.20636,1, 96.66,  1.55,   59.9,     -4.3,      2.9,4, 0.0, 0.8, -5.06347, 119.53060,0,1003.5, 25.4, 74.2,0000,364.99,  0.00,327.80,356.22,  0.00,  0.00,  0.00,  0.00,10,10,14,16,21,22,26,27,31
07:33:04,   40,7,0,5011628,  440,  0,404.20636,1,100.23,  1.72,   64.9,     -4.3,      1.7,4, 0.0, 0.8, -5.06349, 119.53060,0,1002.9, 25.5, 73.5,0000,364.99,  0.00,327.80,356.22,  0.00,  2.10,220.15,  0.00,10,10,14,16,21,22,26,27,31
07:33:05,   42,7,0,5011628,  442,  0,404.20636,1,106.49,  1.79,   70.0,    -10.2,     -0.2,4, 0.0, 0.8, -5.06350, 119.53055,0,1002.4, 25.6, 73.0,0000,364.99,  0.00,327.72,356.20,  0.00,  0.00,  0.00,  0.00,10,10,14,16,21,22,26,27,31
07:33:06,   44,7,0,5011628,  444,  0,404.20636,1,105.90,  1.67,   75.2,    -17.6,      0.6,4, 0.0, 0.8, -5.06350, 119.53048,0,1001.8, 25.6, 73.6,0000,364.99,  0.00,327.72,356.20,  0.00,  2.10,220.09,  0.00,10,10,14,16,21,22,26,27,31
07:33:07,   46,7,0,5011628,  446,  0,404.20636,1,100.63,  1.68,   80.4,    -19.1,      3.9,4, 0.0, 0.8, -5.06347, 119.53047,0,1001.2, 25.7, 73.1,0000,364.99,  0.00,327.78,356.19,  0.00,  0.00,  0.00,  0.00,10,10,14,16,21,22,26,27,31
07:33:08,   48,7,0,5011628,  448,  0,404.20636,1,104.69,  1.73,   85.8,    -20.6,      6.3,4, 0.0, 0.8, -5.06344, 119.53045,0,1000.6, 26.0, 70.3,0000,364.99,  0.00,327.78,356.19,  0.00,  2.10,219.91,  0.00,10,10,14,16,21,22,26,27,31
07:33:09,   50,7,0,5011628,  450,  0,404.20636,1,107.63,  1.83,   91.1,    -20.6,      4.4,4, 0.0, 0.8, -5.06346, 119.53045,0,1000.0, 26.3, 68.2,0000,364.99,  0.00,327.73,356.20,  0.00,  0.00,  0.00,  0.00,10,10,14,16,21,22,26,27,31
07:33:10,   52,7,0,5011628,  452,  0,404.20636,1,102.77,  1.89,   96.4,    -26.5,      0.4,4, 0.0, 0.8, -5.06350, 119.53040,0, 999.4, 26.6, 67.9,0000,364.99,  0.00,327.73,356.20,  0.00,  2.10,219.68,  0.00,10,10,14,16,21,22,26,27,31
07:33:11,   54,7,0,5011628,  454,  0,404.20636,1,100.69,  1.87,  101.8,    -31.0,     -2.4,4, 0.0, 0.8, -5.06352, 119.53036,0, 998.8, 26.7, 67.8,0000,364.99,  0.00,327.72,356.23,  0.00,  0.00,  0.00,  0.00,10,10,14,16,21,22,26,27,31
07:33:12,   56,7,0,5011628,  456,  0,404.20636,1,101.64,  1.98,  107.1,    -38.3,     -3.3,4, 0.0, 0.8, -5.06353, 119.53029,0, 998.2, 26.8, 67.1,0000,364.99,  0.00,327.72,356.23,  0.00,  2.10,219.58,  0.00,10,10,14,16,21,22,26,27,31
07:33:13,   58,7,0,5011628,  458,  0,404.20636,1,104.75,  2.02,  112.4,    -42.8,     -2.6,4, 0.0, 0.8, -5.06352, 119.53025,0, 997.6, 27.0, 66.5,0000,364.99,  0.00,327.72,356.27,  0.00,  0.00,  0.00,  0.00,10,10,14,16,21,22,26,27,31
07:33:14,   60,7,0,5011628,  460,  0,404.20636,1,105.31,  1.87,  117.6,    -42.8,      0.0,4, 0.0, 0.8, -5.06350, 119.53025,0, 997.0, 27.1, 66.1,0000,364.99,  0.00,327.72,356.27,  0.00,  2.10,219.60,  0.00,10,10,14,16,21,22,26,27,31
07:33:15,   62,7,0,5011628,  462,  0,404.20636,1,103.95,  1.92,  122.0,    -42.8,      3.5,4, 0.0, 0.8, -5.06347, 119.53025,0, 996.5, 27.2, 65.8,0000,364.99,  0.00,327.75,356.32,  0.00,  0.00,  0.00,  0.00,10,10,14,16,21,22,26,27,31
07:33:16,   64,7,0,5011628,  464,  0,404.20636,1,103.91,  1.99,  126.5,    -42.8,      4.4,4, 0.0, 0.8, -5.06346, 119.53025,0, 996.0, 27.2, 65.7,0000,364.99,  0.00,327.75,356.32,  0.00,  2.10,219.50,  0.00,10,10,14,16,21,22,26,27,31
07:33:17,   66,7,0,5011628,  466,  0,404.20636,1,105.41,  1.99,  131.1,    -45.7,      2.4,4, 0.0, 0.8, -5.06348, 119.53023,0, 995.5, 27.2, 65.4,0000,364.99,  0.00,327.78,356.36,  0.00,  0.00,  0.00,  0.00,10,10,14,16,21,22,26,27,31
07:33:18,   68,7,0,5011628,  468,  0,404.20636,1,106.56,  1.94,  135.7,    -51.6,      1.7,4, 0.0, 0.8, -5.06349, 119.53017,0, 994.9, 27.2, 65.1,0000,364.99,  0.00,327.78,356.36,  0.00,  2.10,219.48,  0.00,10,10,14,16,21,22,26,27,31
07:33:19,   70,7,0,5011628,  470,  0,404.20636,1,106.92,  1.92,  140.5,    -56.1,      4.2,4, 0.0, 0.8, -5.06346, 119.53013,0, 994.4, 27.1, 64.9,0000,364.99,  0.00,327.75,356.40,  0.00,  0.00,  0.00,  0.00,10,10,14,16,21,22,26,27,31
07:33:20,   72,7,0,5011628,  472,  0,404.20636,1,106.13,  1.97,  145.3,    -56.1,      7.2,4, 0.0, 0.8, -5.06344, 119.53013,0, 993.9, 27.1, 64.7,0000,364.99,  0.00,327.75,356.40,  0.00,  2.10,219.49,  0.00,10,10,14,16,21,22,26,27,31
07:33:21,   74,7,0,5011628,  474,  0,404.20636,1,106.00,  2.04,  150.2,    -54.6,      7.8,4, 0.0, 0.8, -5.06343, 119.53015,0, 993.3, 27.1, 64.7,0000,364.99,  0.00,327.76,356.43,  0.00,  0.00,  0.00,  0.00,10,10,14,16,21,22,26,27,31
07:33:22,   76,7,0,5011628,  476,  0,404.20636,1,106.56,  2.11,  155.3,    -54.6,      6.3,4, 0.0, 0.8, -5.06344, 119.53015,0, 992.8, 27.1, 64.7,0000,364.99,  0.00,327.76,356.43,  0.00,  2.10,219.40,  0.00,10,10,14,16,21,22,26,27,31
07:33:23,   78,7,0,5011628,  478,  0,404.20636,1,108.42,  2.11,  160.4,    -56.1,      6.1,4, 0.0, 0.8, -5.06345, 119.53013,0, 992.2, 27.1, 64.5,0000,364.99,  0.00,327.75,356.46,  0.00,  0.00,  0.00,  0.00,10,10,14,16,21,22,26,27,31
07:33:24,   80,7,0,5011628,  480,  0,404.20636,1,110.52,  2.05,  165.5,    -62.0,      8.8,4, 0.0, 0.8, -5.06342, 119.53008,0, 991.6, 27.1, 64.3,0000,364.99,  0.00,327.75,356.46,  0.00,  2.10,219.34,  0.00,10,10,14,16,21,22,26,27,31
07:33:25,   82,7,0,5011628,  482,  0,404.20636,1,111.05,  1.98,  170.8,    -66.4,     13.5,4, 0.0, 0.8, -5.06338, 119.53004,0, 991.0, 27.0, 64.3,0000,364.99,  0.00,327.75,356.48,  0.00,  0.00,  0.00,  0.00,10,10,14,16,21,22,26,27,31
07:33:26,   84,7,0,5011628,  484,  0,404.20636,1,110.21,  1.93,  176.1,    -67.9,     18.3,4, 0.0, 0.8, -5.06333, 119.53003,0, 990.4, 27.0, 64.6,0000,364.99,  0.00,327.75,356.48,  0.00,  2.10,219.21,  0.00,10,10,14,16,21,22,26,27,31
07:33:27,   86,7,0,5011628,  486,  0,404.20636,1,108.61,  1.97,  181.4,    -67.9,     21.0,4, 0.0, 0.8, -5.06331, 119.53003,0, 989.8, 26.9, 64.7,0000,364.99,  0.00,327.83,356.50,  0.00,  0.00,  0.00,  0.00,10,10,14,16,21,22,26,27,31
07:33:28,   88,7,0,5011628,  488,  0,404.20636,1,108.63,  2.14,  186.8,    -66.4,     20.5,4, 0.0, 0.8, -5.06332, 119.53004,0, 989.2, 26.9, 64.6,0000,364.99,  0.00,327.83,356.50,  0.00,  2.11,219.14,  0.00,10,10,14,16,21,22,26,27,31
07:33:29,   90,7,0,5011628,  490,  0,404.20636,1,110.72,  2.25,  192.2,    -67.9,     17.0,4, 0.0, 0.8, -5.06335, 119.53003,0, 988.6, 26.8, 64.5,0000,364.99,  0.00,327.79,356.50,  0.00,  0.00,  0.00,  0.00,10,10,14,16,21,22,26,27,31
07:33:30,   92,7,0,5011628,  492,  0,404.20636,1,113.56,  2.18,  197.5,    -69.4,     14.2,4, 0.0, 0.8, -5.06337, 119.53001,0, 988.0, 26.8, 64.4,0000,364.99,  0.00,327.79,356.50,  0.00,  2.10,218.98,  0.00,10,10,14,16,21,22,26,27,31
07:33:31,   94,7,0,5011628,  494,  0,404.20636,1,114.52,  2.02,  202.9,    -70.9,     14.4,4, 0.0, 0.8, -5.06337, 119.53000,0, 987.4, 26.7, 64.3,0000,364.99,  0.00,327.78,356.51,  0.00,  0.00,  0.00,  0.00,10,10,14,16,21,22,26,27,31
07:33:32,   96,7,0,5011628,  496,  0,404.20636,1,113.15,  1.93,  208.4,    -72.3,     17.9,4, 0.0, 0.8, -5.06334, 119.52999,0, 986.8, 26.7, 64.6,0000,364.99,  0.00,327.78,356.51,  0.00,  2.11,218.89,  0.00,10,10,14,16,21,22,26,27,31
07:33:33,   98,7,0,5011628,  498,  0,404.20636,1,110.90,  1.98,  213.8,    -75.3,     22.9,4, 0.0, 0.8, -5.06329, 119.52996,0, 986.2, 26.6, 65.4,0000,364.99,  0.00,327.79,356.51,  0.00,  0.00,  0.00,  0.00,10,10,14,16,21,22,26,27,31
07:33:34,  100,7,0,5011628,  500,  0,404.20636,1,111.80,  2.08,  219.3,    -78.2,     26.4,4, 0.0, 0.8, -5.06326, 119.52993,0, 985.6, 26.5, 66.5,0000,364.99,  0.00,327.79,356.51,  0.00,  2.11,218.88,  0.00,10,10,14,16,21,22,26,27,31
07:33:35,  102,7,0,5011628,  502,  0,404.20636,1,115.42,  2.04,  224.7,    -84.2,     25.8,4, 0.0, 0.8, -5.06327, 119.52988,0, 985.0, 26.4, 69.1,0000,364.99,  0.00,327.79,356.50,  0.00,  0.00,  0.00,  0.00,10,10,14,16,21,22,26,27,31
07:33:36,  104,7,0,5011628,  504,  0,404.20636,1,118.19,  1.91,  230.1,    -87.1,     22.7,4, 0.0, 0.8, -5.06330, 119.52985,0, 984.4, 26.2, 72.9,0000,364.99,  0.00,327.79,356.50,  0.00,  2.11,218.79,  0.00,10,10,14,16,21,22,26,27,31
07:33:37,  106,7,0,5011628,  506,  0,404.20636,1,118.58,  1.77,  235.6,    -88.6,     20.1,4, 0.0, 0.8, -5.06332, 119.52984,0, 983.8, 26.1, 75.1,0000,364.99,  0.00,327.75,356.49,  0.00,  0.00,  0.00,  0.00,10,10,14,16,21,22,26,27,31
07:33:38,  108,7,0,5011628,  508,  0,404.20636,1,115.16,  1.72,  241.0,    -91.5,     18.4,4, 0.0, 0.8, -5.06333, 119.52981,0, 983.2, 26.0, 74.4,0000,364.99,  0.00,327.75,356.49,  0.00,  2.11,218.72,  0.00,10,10,14,16,21,22,26,27,31
07:33:39,  110,7,0,5011628,  510,  0,404.20636,1,113.13,  1.75,  246.4,    -94.5,     18.3,4, 0.0, 0.8, -5.06333, 119.52979,0, 982.6, 25.9, 73.9,0000,364.99,  0.00,327.70,356.47,  0.00,  0.00,  0.00,  0.00,10,10,14,16,21,22,26,27,31
07:33:40,  112,7,0,5011628,  512,  0,404.20636,1,114.80,  1.77,  251.8,   -100.4,     20.1,4, 0.0, 0.8, -5.06332, 119.52973,0, 982.0, 25.8, 75.5,0000,364.99,  0.00,327.70,356.47,  0.00,  2.11,218.62,  0.00,10,10,14,16,21,22,26,27,31
07:33:41,  114,7,0,5011628,  514,  0,404.20636,1,119.17,  1.64,  257.3,   -104.9,     23.6,4, 0.0, 0.8, -5.06329, 119.52969,0, 981.4, 25.7, 77.1,0000,364.99,  0.00,327.76,356.45,  0.00,  0.00,  0.00,  0.00,10,10,14,16,21,22,26,27,31
07:33:42,  116,7,0,5011628,  516,  0,404.20636,1,124.43,  1.49,  262.8,   -107.8,     27.5,4, 0.0, 0.8, -5.06325, 119.52967,0, 980.8, 25.6, 77.1,0000,364.99,  0.00,327.76,356.45,  0.00,  2.11,218.54,  0.00,10,10,14,16,21,22,26,27,31
07:33:43,  118,7,0,5011628,  518,  0,404.20636,1,128.94,  1.42,  268.2,   -104.9,     30.2,4, 0.0, 0.8, -5.06323, 119.52969,0, 980.2, 25.6, 77.1,0000,364.99,  0.00,327.74,356.41,  0.00,  0.00,  0.00,  0.00,10,10,14,16,21,22,26,27,31
07:33:44,  120,7,0,5011628,  520,  0,404.20636,1,128.11,  1.42,  273.6,   -101.9,     30.0,4, 0.0, 0.8, -5.06323, 119.52972,0, 979.6, 25.5, 77.5,0000,364.99,  0.00,327.74,356.41,  0.00,  2.11,218.40,  0.00,10,10,14,16,21,22,26,27,31
07:33:45,  122,7,0,5011628,  522,  0,404.20636,1,123.84,  1.40,  279.1,   -103.4,     28.2,4, 0.0, 0.8, -5.06324, 119.52971,0, 979.0, 25.5, 77.4,0000,364.99,  0.00,327.78,356.38,  0.00,  0.00,  0.00,  0.00,10,10,14,16,21,22,26,27,31
07:33:46,  124,7,0,5011628,  524,  0,404.20636,1,120.25,  1.37,  284.5,   -107.8,     27.5,4, 0.0, 0.8, -5.06325, 119.52967,0, 978.4, 25.5, 77.4,0000,364.99,  0.00,327.78,356.38,  0.00,  2.11,218.30,  0.00,10,10,14,16,21,22,26,27,31
07:33:47,  126,7,0,5011628,  526,  0,404.20636,1,123.92,  1.33,  289.9,   -109.3,     29.5,4, 0.0, 0.8, -5.06323, 119.52965,0, 977.8, 25.4, 78.4,0000,364.99,  0.00,327.75,356.34,  0.00,  0.00,  0.00,  0.00,10,10,14,16,21,22,26,27,31
07:33:48,  128,7,0,5011628,  528,  0,404.20636,1,129.90,  1.31,  295.4,   -104.9,     31.5,4, 0.0, 0.8, -5.06322, 119.52969,0, 977.2, 25.3, 79.2,0000,364.99,  0.00,327.75,356.34,  0.00,  2.11,218.27,  0.00,10,10,14,16,21,22,26,27,31
07:33:49,  130,7,0,5011628,  530,  0,404.20636,1,130.55,  1.26,  300.9,   -103.4,     31.7,4, 0.0, 0.8, -5.06321, 119.52971,0, 976.6, 25.3, 79.4,0000,364.99,  0.00,327.80,356.31,  0.00,  0.00,  0.00,  0.00,10,10,14,16,21,22,26,27,31
07:33:50,  132,7,0,5011628,  532,  0,404.20636,1,126.97,  1.19,  306.4,   -104.9,     31.0,4, 0.0, 0.8, -5.06322, 119.52969,0, 976.0, 25.2, 80.0,0000,364.99,  0.00,327.80,356.31,  0.00,  2.11,218.21,  0.00,10,10,14,16,21,22,26,27,31
07:33:51,  134,7,0,5011628,  534,  0,404.20636,1,122.52,  1.20,  311.9,   -109.3,     31.0,4, 0.0, 0.8, -5.06322, 119.52965,0, 975.3, 25.1, 80.6,0000,364.99,  0.00,327.75,356.27,  0.00,  0.00,  0.00,  0.00,10,10,14,16,21,22,26,27,31
07:33:52,  136,7,0,5011628,  536,  0,404.20636,1,121.87,  1.23,  317.4,   -112.3,     32.4,4, 0.0, 0.8, -5.06321, 119.52963,0, 974.8, 25.1, 80.8,0000,364.99,  0.00,327.75,356.27,  0.00,  2.11,218.09,  0.00,10,10,14,16,21,22,26,27,31
07:33:53,  138,7,0,5011628,  538,  0,404.20636,1,125.19,  1.19,  322.8,   -112.3,     34.8,4, 0.0, 0.8, -5.06319, 119.52963,0, 974.2, 25.0, 81.1,0000,364.99,  0.00,327.74,356.24,  0.00,  0.00,  0.00,  0.00,10,10,14,16,21,22,26,27,31
07:33:54,  140,7,0,5011628,  540,  0,404.20636,1,130.37,  1.09,  328.3,   -109.3,     38.2,4, 0.0, 0.8, -5.06316, 119.52965,0, 973.6, 25.0, 81.2,0000,364.99,  0.00,327.74,356.24,  0.00,  2.11,217.99,  0.00,10,10,14,16,21,22,26,27,31
07:33:55,  142,7,0,5011628,  542,  0,404.20636,1,133.84,  1.02,  333.8,   -104.9,     39.6,4, 0.0, 0.8, -5.06314, 119.52969,0, 972.9, 25.0, 81.0,0000,364.99,  0.00,327.80,356.20,  0.00,  0.00,  0.00,  0.00,10,10,14,16,21,22,26,27,31
07:33:56,  144,7,0,5011628,  544,  0,404.20636,1,132.86,  0.99,  339.3,   -101.9,     37.6,4, 0.0, 0.8, -5.06316, 119.52972,0, 972.3, 24.9, 81.0,0000,364.99,  0.00,327.80,356.20,  0.00,  2.11,218.01,  0.00,10,10,14,16,21,22,26,27,31
07:33:57,  146,7,0,5011628,  546,  0,404.20636,1,125.87,  0.96,  344.8,   -103.4,     34.1,4, 0.0, 0.8, -5.06319, 119.52971,0, 971.7, 24.9, 81.5,0000,364.99,  0.00,327.77,356.17,  0.00,  0.00,  0.00,  0.00,10,10,14,16,21,22,26,27,31
07:33:58,  148,7,0,5011628,  548,  0,404.20636,1,121.12,  0.93,  350.3,   -104.9,     33.9,4, 0.0, 0.8, -5.06319, 119.52969,0, 971.1, 24.8, 81.6,0000,364.99,  0.00,327.77,356.17,  0.00,  2.11,217.92,  0.00,10,10,14,16,21,22,26,27,31
07:33:59,  150,7,0,5011628,  550,  0,404.20636,1,124.60,  0.93,  355.8,   -109.3,     37.8,4, 0.0, 0.8, -5.06316, 119.52965,0, 970.5, 24.8, 81.6,0000,364.99,  0.00,327.76,356.13,  0.00,  0.00,  0.00,  0.00,10,10,14,16,21,22,26,27,31
07:34:00,  152,7,0,5011628,  552,  0,404.20636,1,132.54,  0.97,  361.2,   -107.8,     42.9,4, 0.0, 0.8, -5.06311, 119.52967,0, 969.9, 24.7, 82.0,0000,364.99,  0.00,327.76,356.13,  0.00,  2.11,217.92,  0.00,10,10,14,16,21,22,26,27,31
07:34:01,  154,7,0,5011628,  554,  0,404.20636,1,137.06,  1.05,  366.7,   -104.9,     45.5,4, 0.0, 0.8, -5.06309, 119.52969,0, 969.4, 24.7, 82.2,0000,364.99,  0.00,327.75,356.10,  0.00,  0.00,  0.00,  0.00,10,10,14,16,21,22,26,27,31
07:34:02,  156,7,0,5011628,  556,  0,404.20636,1,137.75,  1.06,  372.1,   -103.4,     45.7,4, 0.0, 0.8, -5.06309, 119.52971,0, 968.8, 24.6, 82.1,0000,364.99,  0.00,327.75,356.10,  0.00,  2.11,217.78,  0.00,10,10,14,16,21,22,26,27,31
07:34:03,  158,7,0,5011628,  558,  0,404.20636,1,136.13,  0.98,  377.5,   -104.9,     46.3,4, 0.0, 0.8, -5.06308, 119.52969,0, 968.2, 24.6, 82.2,0000,364.99,  0.00,327.75,356.07,  0.00,  0.00,  0.00,  0.00,10,10,14,16,21,22,26,27,31
07:34:04,  160,7,0,5011628,  560,  0,404.20636,1,132.66,  0.87,  382.9,   -107.8,     48.7,4, 0.0, 0.8, -5.06306, 119.52967,0, 967.6, 24.5, 82.4,0000,364.99,  0.00,327.75,356.07,  0.00,  2.11,217.67,  0.00,10,10,14,16,21,22,26,27,31
07:34:05,  162,7,0,5011628,  562,  0,404.20636,1,130.38,  0.81,  388.4,   -107.8,     52.0,4, 0.0, 0.8, -5.06303, 119.52967,0, 967.0, 24.5, 82.5,0000,364.99,  0.00,327.77,356.03,  0.00,  0.00,  0.00,  0.00,10,10,14,16,21,22,26,27,31
07:34:06,  164,7,0,5011628,  564,  0,404.20636,1,133.16,  0.85,  393.8,   -103.4,     53.7,4, 0.0, 0.8, -5.06301, 119.52971,0, 966.4, 24.4, 82.7,0000,364.99,  0.00,327.77,356.03,  0.00,  2.11,217.70,  0.00,10,10,14,16,21,22,26,27,31
07:34:07,  166,7,0,5011628,  566,  0,404.20636,1,134.62,  0.95,  399.2,   -101.9,     53.3,4, 0.0, 0.8, -5.06302, 119.52972,0, 965.8, 24.4, 82.8,0000,364.99,  0.00,327.87,356.00,  0.00,  0.00,  0.00,  0.00,10,10,14,16,21,22,26,27,31
